310642785,15,6,10752
125348067,15,6,10637
32615748,17,6,12356
125634078,17,6,12088
142308657,24,6,14299
420135678,17,6,12580
320615748,17,6,12093
25134678,17,6,13095
312658740,17,6,12203
320615748,17,6,17099
14352678,20,6,16527
310642785,15,6,10878
142635780,17,6,11416
12375468,20,6,27659
31452678,17,6,12527
142605738,24,6,15464
142307685,24,6,14607
142635780,17,6,12983
310642785,15,6,12061
312658740,17,6,11086
142605738,24,6,30883
312658740,17,6,12605
125634078,17,6,10991
312765048,19,6,12560
125374680,17,6,13532
25134678,17,6,12825
312705468,21,6,13997
325401678,24,6,15379
310642785,15,6,11066
125374680,17,6,11895
312705468,21,6,13143
312658740,17,6,11734
310642785,15,6,11700
14352678,20,6,15730
12365748,20,6,12797
351402678,24,6,15347
432105678,34,6,19762
320615748,17,6,11891
125348067,15,6,19179
125348067,15,6,10864
310642785,15,6,11633
142635780,17,6,14234
312458067,17,6,29004
310642785,15,6,10888
142308657,24,6,14940
320615748,17,6,12036
312765048,19,6,11562
432105678,34,6,18628
142307685,24,6,14352
312408657,24,6,16724
142307685,24,6,15816
320615748,17,6,11003
125348067,15,6,11175
312408657,24,6,15393
142705368,24,6,15045
154302678,21,6,38404
312705468,21,6,13729
125308647,17,6,16282
312658740,17,6,11367
312458067,17,6,12652
420135678,17,6,11314
325418670,17,6,11960
125308647,17,6,12245
42175368,17,6,11941
312407685,24,6,17709
125634078,17,6,11978
25134678,17,6,25337
12365748,20,6,14671
125634078,17,6,12069
125374068,17,6,12221
310642785,15,6,11113
310472685,17,6,12701
142635780,17,6,12212
432105678,34,6,27266
14352678,20,6,14988
312604785,17,6,13328
315024678,31,7,14744
312684750,29,8,12413
351602748,34,8,12153
351602748,34,8,13123
125704368,34,8,11334
150328647,24,8,9439
125307684,31,8,25281
235104678,32,8,39442
312508467,26,8,33093
140652738,29,8,36968
162305748,42,8,84715
350421678,52,8,120335
35421678,29,8,61610
432175068,39,8,76587
32715468,26,8,54703
140652738,29,8,69656
351642078,37,8,44421
125387640,29,8,34991
312608754,31,8,36274
154372068,26,8,31631
432615780,22,8,27914
312647085,32,8,37124
312608754,31,8,37137
325641078,32,8,36620
351428670,29,8,34261
431502678,34,8,45008
432175068,39,8,49863
12348657,47,8,65236
425138670,22,8,28162
140382657,29,8,33345
120375468,29,8,34976
12364785,25,8,30711
15328647,25,8,38578
125638047,22,8,31943
431502678,34,8,41452
312765480,45,8,51540
425103678,29,8,34698
125408367,22,8,28112
125408367,22,8,26789
142387650,56,8,82852
312648057,37,8,46217
235104678,32,8,36571
150328647,24,8,33772
312765480,45,8,51576
25148367,20,8,25657
420175368,22,8,26862
120385647,39,8,47529
142603785,29,8,35111
25174368,22,8,29652
312765480,45,8,50038
425138670,22,8,48374
120375684,34,8,44159
351602748,34,8,42169
31642785,20,8,27106
425103678,29,8,32195
351602748,34,8,39198
14372685,25,8,30116
432615780,22,8,27037
125634780,22,8,25863
425103678,29,8,33575
310482657,29,8,70614
325418067,22,8,25994
125387640,29,8,32615
125634780,22,8,28864
25148367,20,8,25835
125704368,34,8,41472
12364785,25,8,28359
312608754,31,8,35058
142387650,56,8,59684
142603785,29,8,34611
12348657,47,8,52183
154328670,41,8,55524
42158367,22,8,27197
315624078,34,8,39144
325418067,22,8,25916
25341678,43,8,47055
25148367,20,8,26701
420175368,22,8,26327
125387640,29,8,33269
250134678,22,8,25953
42158367,22,8,73995
431652078,22,8,22428
25148367,20,8,22975
51342678,44,8,40579
312508467,26,8,25298
125634780,22,8,21198
142508367,29,8,26933
31642785,20,8,21338
432175680,39,8,40316
125638047,22,8,23163
31642785,20,8,24319
125604738,34,8,35326
12645738,43,8,39508
25138647,22,8,20929
25148367,20,8,21072
125408367,22,8,21346
162305748,42,8,37938
25138647,22,8,21379
235104678,32,8,29152
432175680,39,8,36505
25148367,20,8,20022
312487065,29,8,26824
154372680,26,8,24397
42158367,22,8,22789
154372680,26,8,24367
314652078,29,8,27310
140752368,29,8,26578
235104678,32,8,43000
312508467,26,8,44184
140652738,29,8,34336
162305748,42,8,52278
350421678,52,8,62521
35421678,29,8,33719
432175068,39,8,45095
32715468,26,8,41254
140652738,29,8,34097
351642078,37,8,44015
125387640,29,8,35999
312608754,31,8,35589
154372068,26,8,31098
432615780,22,8,27253
312647085,32,8,37256
312608754,31,8,48831
325641078,32,8,36610
351428670,29,8,34125
431502678,34,8,49053
432175068,39,8,92799
12348657,47,8,48130
425138670,22,8,23250
140382657,29,8,27490
120375468,29,8,28928
12364785,25,8,26486
15328647,25,8,25236
125638047,22,8,28205
431502678,34,8,34779
312765480,45,8,44854
425103678,29,8,29188
125408367,22,8,22793
125408367,22,8,21354
142387650,56,8,54095
312648057,37,8,37400
235104678,32,8,30473
150328647,24,8,24379
312765480,45,8,44886
25148367,20,8,20750
420175368,22,8,21990
120385647,39,8,40631
142603785,29,8,29319
25174368,22,8,23766
312765480,45,8,44159
425138670,22,8,35600
120375684,34,8,35811
351602748,34,8,34780
31642785,20,8,21095
425103678,29,8,26718
351602748,34,8,37304
14372685,25,8,24949
432615780,22,8,22817
125634780,22,8,22211
425103678,29,8,27040
310482657,29,8,27427
325418067,22,8,26217
125387640,29,8,27612
125634780,22,8,22484
25148367,20,8,22008
125704368,34,8,35451
12364785,25,8,24775
312608754,31,8,30458
142387650,56,8,53415
142603785,29,8,27664
12348657,47,8,44308
154328670,41,8,48169
42158367,22,8,23172
315624078,34,8,34607
325418067,22,8,21667
25341678,43,8,43146
25148367,20,8,22431
420175368,22,8,22648
125387640,29,8,27897
250134678,22,8,20642
42158367,22,8,21747
431652078,22,8,29239
25148367,20,8,23471
51342678,44,8,46687
312508467,26,8,28504
125634780,22,8,24972
142508367,29,8,30302
31642785,20,8,34880
432175680,39,8,46933
125638047,22,8,27064
31642785,20,8,24083
125604738,34,8,36394
12645738,43,8,43698
25138647,22,8,25296
25148367,20,8,23831
125408367,22,8,31462
162305748,42,8,42202
25138647,22,8,25419
235104678,32,8,32973
432175680,39,8,40434
25148367,20,8,26346
312487065,29,8,32218
154372680,26,8,28240
42158367,22,8,26165
154372680,26,8,27489
314652078,29,8,47079
140752368,29,8,29922
351642708,51,9,16656
125468307,37,9,13198
602135748,53,9,16351
425173068,34,10,137355
51372468,42,10,34870
72415368,79,10,25875
162345780,68,10,36125
534102678,58,10,32307
15327684,39,10,13849
150374682,53,10,32302
632705418,42,10,41177
425138067,27,10,25664
41362785,46,10,44952
125378460,44,10,40097
184302657,43,10,38663
25371468,37,10,32214
254138670,27,10,26218
250174368,27,10,25269
310762485,50,10,43176
25164738,39,10,34520
325701468,67,10,53561
351702468,67,10,57193
154702368,67,10,56434
154632780,31,10,27504
732105468,58,10,47148
127345680,70,10,59960
534102678,58,10,55228
235614078,56,10,46743
142608753,46,10,39526
312758046,53,10,46772
351702468,67,10,55172
142607835,46,10,40506
314672085,38,10,33775
125468037,39,10,34651
310682754,58,10,48624
632145078,55,10,45949
632145780,45,10,39404
125368740,54,10,48423
314652780,44,10,38542
312758046,53,10,45590
172305684,93,10,74595
245108367,42,10,43230
631752048,27,10,25907
170352468,51,10,44174
125748360,66,10,56540
12385647,86,10,71543
310762485,50,10,42229
162345780,68,10,57404
154702368,67,10,55870
160352748,51,10,41967
631752048,27,10,24319
42163785,34,10,39029
312607845,64,10,55097
42163785,34,10,29704
254103678,42,10,36029
154702368,67,10,54171
25361748,42,10,37855
158302647,78,10,69099
245108367,42,10,36513
245108367,42,10,36359
310762485,50,10,43145
315604728,68,10,57104
325108467,31,10,27962
631742085,25,10,25442
250148367,25,10,24081
632104785,42,10,36338
632705418,42,10,45230
631402785,42,10,45664
432158067,44,10,37978
341625780,64,10,52523
170324685,60,10,49081
45123678,56,10,47887
250148367,25,10,25900
732105468,58,10,48250
314672085,38,10,32851
250148367,25,10,24079
245108367,42,10,37519
312706485,59,10,57719
312704865,78,10,61967
235148670,45,10,38093
541302678,89,10,71259
472315068,78,10,64230
250341678,92,10,72134
432107685,71,10,62264
162345780,68,10,58913
42187365,34,10,29338
128304657,70,10,55886
632715480,27,10,24710
315628047,55,10,46670
350428617,34,10,29102
250174368,27,10,25569
324601785,41,10,35067
315604728,68,10,56266
275104368,42,10,35033
245108367,42,10,35728
340621785,39,10,33056
350621748,71,10,56472
325608714,36,10,31101
120635784,43,10,36050
340621785,39,10,33557
315628047,55,10,44040
245108367,42,10,38779
150374682,53,10,42973
12387465,37,10,32950
154602738,67,10,55065
712345068,91,10,71312
632705418,42,10,37110
162304785,63,10,50043
250148367,25,10,23984
158327640,43,10,40976
12643785,50,10,44346
425138067,27,10,30470
41362785,46,10,46851
125378460,44,10,41714
184302657,43,10,41479
25371468,37,10,37400
254138670,27,10,32344
250174368,27,10,31033
310762485,50,10,44779
25164738,39,10,36748
325701468,67,10,56781
351702468,67,10,58102
154702368,67,10,57120
154632780,31,10,30569
732105468,58,10,51034
127345680,70,10,61995
534102678,58,10,50597
235614078,56,10,48960
142608753,46,10,79522
312758046,53,10,46932
351702468,67,10,56998
142607835,46,10,42143
314672085,38,10,34877
125468037,39,10,38062
310682754,58,10,49952
632145078,55,10,49460
632145780,45,10,61951
125368740,54,10,50206
314652780,44,10,41324
312758046,53,10,47754
172305684,93,10,77516
245108367,42,10,38948
631752048,27,10,26836
170352468,51,10,45416
125748360,66,10,57141
12385647,86,10,71500
310762485,50,10,45226
162345780,68,10,57524
154702368,67,10,56927
160352748,51,10,46236
631752048,27,10,26530
42163785,34,10,70977
312607845,64,10,55400
42163785,34,10,32536
254103678,42,10,39161
154702368,67,10,55944
25361748,42,10,42662
158302647,78,10,72026
245108367,42,10,38587
245108367,42,10,39867
310762485,50,10,43126
315604728,68,10,59778
325108467,31,10,30657
631742085,25,10,25614
250148367,25,10,26195
632104785,42,10,40158
632705418,42,10,39252
631402785,42,10,40163
432158067,44,10,39618
341625780,64,10,56611
170324685,60,10,51329
45123678,56,10,49459
250148367,25,10,27880
732105468,58,10,51962
314672085,38,10,36938
250148367,25,10,25964
245108367,42,10,40195
312706485,59,10,51117
312704865,78,10,65985
235148670,45,10,40878
541302678,89,10,75304
472315068,78,10,67074
250341678,92,10,77318
432107685,71,10,59519
162345780,68,10,58533
42187365,34,10,32001
128304657,70,10,76011
632715480,27,10,26529
315628047,55,10,66000
350428617,34,10,31797
250174368,27,10,28297
324601785,41,10,37287
315604728,68,10,60683
275104368,42,10,39681
245108367,42,10,39873
340621785,39,10,37074
350621748,71,10,62308
325608714,36,10,34899
120635784,43,10,38633
340621785,39,10,35343
315628047,55,10,50178
245108367,42,10,39224
150374682,53,10,46518
12387465,37,10,36283
154602738,67,10,60241
712345068,91,10,88470
632705418,42,10,40838
162304785,63,10,55704
250148367,25,10,42361
158327640,43,10,53523
12643785,50,10,44498
125037468,84,11,68515
305218647,70,11,23831
235074168,40,11,13835
172065348,116,11,48220
407152368,52,11,16568
102847365,56,11,18275
312085647,132,11,91093
204153678,78,11,36310
312870465,66,11,33932
401732685,95,11,29310
125487306,56,11,18913
174082365,34,11,15696
704132685,44,11,15389
254138607,30,11,12143
312580674,110,11,61316
302475168,84,11,38558
314507682,75,12,148093
632158074,50,12,18914
473102685,61,12,19920
632701485,47,12,30124
312874065,144,12,45507
240153678,96,12,29492
630712485,32,12,16286
430621758,44,12,14901
140872365,70,12,22951
310645728,126,12,46063
162705438,154,12,45494
128305467,113,12,35773
35128467,63,12,19866
435218670,83,12,25589
314702568,90,12,41542
125736048,64,12,20488
631542078,79,12,39458
312867045,75,12,24831
312604578,162,12,79440
125807364,69,12,30925
125308476,86,12,51861
631528740,47,12,14709
340681752,58,12,58598
731452068,68,12,36957
14358627,104,12,32029
612435078,168,12,62259
142675830,89,12,70996
312867045,75,12,59884
430215678,120,12,91395
53412678,112,12,87636
341205678,176,12,135772
350628714,41,12,36100
427135680,53,12,43646
354218670,81,12,64126
124365780,127,12,98686
37421685,75,12,61579
125607834,67,12,56082
158427360,53,12,44062
162734085,73,12,60849
453612078,78,12,78636
371642850,66,12,69533
631542078,79,12,65802
430215678,120,12,85065
450182367,73,12,54722
184502367,53,12,41360
184327650,70,12,50622
612435078,168,12,117548
162705438,154,12,108800
63152748,45,12,33294
172405638,205,12,144247
428103657,51,12,39153
235618047,78,12,57497
12368547,113,12,80309
245308617,123,12,85191
154628730,101,12,72916
413602785,68,12,52504
123604785,79,12,58090
371802465,53,12,38997
632108754,88,12,62924
312867045,75,12,52658
512408367,139,12,97790
325604781,69,12,49432
125346078,105,12,75799
731452068,68,12,51591
341802675,150,12,106368
715204368,98,12,75347
162308754,104,12,72559
425613780,79,12,56281
35471682,61,12,45524
25137468,85,12,61236
125603478,152,12,107668
361702485,78,12,54927
134682075,79,12,58282
534172068,63,12,50223
254178360,32,12,24128
431602875,101,12,73626
25168437,65,12,47187
162734085,73,12,52909
420187365,39,12,29879
612435078,168,12,116149
142603857,87,12,103731
462103785,74,12,48300
54213678,65,12,42573
324615078,171,12,111723
351604782,68,12,42937
47152368,82,12,51543
45218367,93,12,56749
132605784,134,12,83052
470162385,44,12,29265
124306785,101,12,63568
125308476,86,12,53755
245168037,54,12,36653
632704815,50,12,31652
312874065,144,12,85689
710342685,140,12,85609
574102368,53,12,40535
610432785,112,12,68836
381502467,50,12,32954
125748036,86,12,53962
630142785,82,12,51463
254107368,57,12,41050
245168370,85,12,51700
154628730,101,12,60723
243105678,119,12,71943
240185367,66,12,42536
25168437,65,12,40834
125406378,147,12,88515
415208367,106,12,63948
432608517,51,12,33112
631742850,30,12,22314
125487036,58,12,38570
314682057,57,12,35362
125748036,86,12,52476
25187364,62,12,39477
541372068,119,12,74395
172635084,111,12,68958
341702865,111,12,68455
32714865,85,12,115999
381602754,76,12,64716
43172685,73,12,62731
158327064,48,12,38959
425308167,68,12,59351
61432785,99,12,71090
432681750,49,12,36846
162358074,72,12,53076
720135468,75,12,54440
142675830,89,12,76032
312867045,75,12,63117
430215678,120,12,105036
53412678,112,12,92345
341205678,176,12,137063
350628714,41,12,40089
427135680,53,12,46570
354218670,81,12,68766
124365780,127,12,118731
37421685,75,12,64562
125607834,67,12,60696
158427360,53,12,47183
162734085,73,12,65249
453612078,78,12,76887
371642850,66,12,58614
631542078,79,12,69340
430215678,120,12,108172
450182367,73,12,64591
184502367,53,12,47967
184327650,70,12,59613
612435078,168,12,134629
162705438,154,12,169592
63152748,45,12,40440
172405638,205,12,179197
428103657,51,12,57576
235618047,78,12,61752
12368547,113,12,118055
245308617,123,12,96964
154628730,101,12,97193
413602785,68,12,89571
123604785,79,12,66076
371802465,53,12,60905
632108754,88,12,84725
312867045,75,12,64385
512408367,139,12,124153
325604781,69,12,72065
125346078,105,12,87804
731452068,68,12,58691
341802675,150,12,119402
715204368,98,12,79793
162308754,104,12,85032
425613780,79,12,66630
35471682,61,12,61497
25137468,85,12,70633
125603478,152,12,121395
361702485,78,12,65108
134682075,79,12,100710
534172068,63,12,52817
254178360,32,12,30835
431602875,101,12,81702
25168437,65,12,57264
162734085,73,12,74698
420187365,39,12,33796
612435078,168,12,120375
142603857,87,12,63329
462103785,74,12,59006
54213678,65,12,50113
324615078,171,12,167470
351604782,68,12,47671
47152368,82,12,54936
45218367,93,12,57648
132605784,134,12,82795
470162385,44,12,55444
124306785,101,12,62353
125308476,86,12,55417
245168037,54,12,36041
632704815,50,12,33877
312874065,144,12,85621
710342685,140,12,85234
574102368,53,12,35674
610432785,112,12,66136
381502467,50,12,33428
125748036,86,12,68913
630142785,82,12,50018
254107368,57,12,43956
245168370,85,12,51874
154628730,101,12,62262
243105678,119,12,136872
240185367,66,12,95638
25168437,65,12,55761
125406378,147,12,109068
415208367,106,12,75388
432608517,51,12,44912
631742850,30,12,28124
125487036,58,12,50200
314682057,57,12,44427
125748036,86,12,62975
25187364,62,12,49016
541372068,119,12,87715
172635084,111,12,92953
341702865,111,12,80001
32714865,85,12,70591
381602754,76,12,58538
43172685,73,12,91632
158327064,48,12,34804
425308167,68,12,41204
61432785,99,12,57205
432681750,49,12,32786
162358074,72,12,44120
720135468,75,12,51364
428013657,73,13,27629
142073865,121,13,49186
258013647,54,13,31153
321540678,250,13,73987
125360487,180,13,66717
245071368,150,13,61162
301275684,114,13,35009
305714268,89,13,28635
254018637,75,13,38032
254018637,75,13,23597
154728306,77,13,37567
172036485,82,13,25926
632058174,63,13,37201
203175684,63,13,19855
235640718,116,13,35448
125763804,65,13,20446
314762508,100,13,30586
431028567,73,13,23557
204157368,131,13,38733
125630847,138,13,40835
408125367,135,13,41111
405218367,152,13,58435
302716854,81,13,36262
312760548,127,13,36692
154683702,60,13,25771
302541678,176,13,94342
125078346,135,13,52892
108452367,165,13,61041
102548736,119,13,48658
653142708,61,13,32547
125437608,250,13,85317
315627804,159,13,46661
208134657,96,13,28005
124380675,262,13,87555
571362408,94,13,28808
258014367,92,13,27295
504213678,106,13,44274
142760853,59,13,18093
742135680,260,14,543408
158627430,86,14,28346
164502378,223,14,65340
480172365,149,14,102849
351764082,97,14,30516
15238467,184,14,54502
314682570,111,14,34565
381562047,105,14,45451
610732458,162,14,90950
412573680,197,14,57717
143572680,170,14,49947
325406718,224,14,66431
420615783,179,14,53000
328604715,210,14,138524
45623718,128,14,39368
25613748,198,14,59688
182634075,235,14,108707
24381675,249,14,73046
328617540,95,14,29164
653142780,69,14,20989
31574682,124,14,36008
415268370,213,14,72801
432768051,66,14,20221
154638270,113,14,88436
632508174,82,14,31324
265318740,118,14,101610
180342675,283,14,80169
164302758,251,14,72800
31428567,133,14,40806
127634850,95,14,29255
375204168,112,14,33216
154708326,108,14,33948
180524367,146,14,56826
157324068,175,14,65194
720435618,181,14,74772
82145367,197,14,56783
541308627,159,14,46738
423106785,67,14,36672
245187036,78,14,24195
62138754,81,14,65631
540371682,151,14,44060
358412670,198,14,70325
182465037,200,14,58113
318457620,171,14,77292
182367045,145,14,43385
162704835,161,14,48155
247301685,208,14,120663
370452681,157,14,46439
431608725,189,14,65509
258314067,141,14,95794
162804375,118,14,81936
542138067,210,14,148651
254106738,69,14,54340
432675810,120,14,83720
351807462,70,14,52148
358102467,137,14,101357
370452168,164,14,113819
320815647,233,14,178896
412538067,245,14,139701
145603728,179,14,111341
25613748,198,14,166748
640312785,204,14,188187
612743850,135,14,121548
275108346,138,14,118245
154683720,62,14,38426
534108627,144,14,82995
150728346,135,14,79196
132605478,434,14,247204
125408673,268,14,151663
143672085,169,14,96774
143602758,257,14,146410
174603852,60,14,36277
314685072,156,14,92445
358102467,137,14,81128
514203678,221,14,121062
120357648,288,14,170722
42375618,335,14,191878
345601782,218,14,124508
14653782,97,14,56967
310762548,163,14,107525
120475386,213,14,123729
127405368,305,14,172732
631802475,172,14,101967
428107635,130,14,74549
731528460,58,14,50070
612305478,336,14,216896
325706481,115,14,65308
612483075,201,14,112113
541307682,156,14,90927
258301467,111,14,66608
145603728,179,14,100707
341872065,230,14,129558
315764280,127,14,73095
132605478,434,14,252269
623401785,159,14,91273
631872045,139,14,79518
128634570,115,14,65158
182465370,226,14,138499
54218637,91,14,53426
437621085,88,14,50330
412805367,302,14,168472
432758016,114,14,76185
450128376,151,14,84858
150827364,83,14,48059
164502378,223,14,124818
13462785,150,14,85374
741632085,148,14,85427
510328467,109,14,62007
258107634,65,14,38572
54273168,52,14,31160
180452367,230,14,125469
410382675,329,14,182837
254317068,178,14,99295
43621758,90,14,53844
431607852,77,14,46026
41372865,213,14,120247
235408167,129,14,72436
632817045,99,14,57634
631704852,67,14,41135
258613047,59,14,34414
125807436,124,14,70217
120345786,276,14,156983
125607348,300,14,166911
254618037,124,14,76684
631508724,71,14,43271
341825670,223,14,123654
327645018,185,14,103660
270134685,130,14,74839
340761852,58,14,35526
124308675,356,14,196424
31258467,145,14,82724
275106384,71,14,43054
172658340,232,14,129934
142873650,149,14,84503
631725840,81,14,46846
254308167,112,14,64936
310462758,261,14,143511
82145367,197,14,109603
27135648,188,14,105932
152608347,388,14,213979
254108376,142,14,82674
370452168,164,14,97699
31642857,173,14,115283
152438670,298,14,176542
512308647,305,14,170680
341658072,217,14,132438
63421785,78,14,45852
258147036,35,14,23839
124653078,247,14,133618
480172365,149,14,84252
162804375,118,14,64705
542138067,210,14,113864
254106738,69,14,41432
432675810,120,14,68924
351807462,70,14,41096
358102467,137,14,77529
370452168,164,14,88183
320815647,233,14,131279
412538067,245,14,131011
145603728,179,14,96549
25613748,198,14,107582
640312785,204,14,112167
612743850,135,14,74115
275108346,138,14,78507
154683720,62,14,38844
534108627,144,14,77896
150728346,135,14,74722
132605478,434,14,252431
125408673,268,14,156311
143672085,169,14,96962
143602758,257,14,136275
174603852,60,14,38007
314685072,156,14,87459
358102467,137,14,77363
514203678,221,14,116606
120357648,288,14,156857
42375618,335,14,178597
345601782,218,14,117044
14653782,97,14,55570
310762548,163,14,91284
120475386,213,14,134257
127405368,305,14,161871
631802475,172,14,96325
428107635,130,14,72160
731528460,58,14,36496
612305478,336,14,182180
325706481,115,14,64126
612483075,201,14,108366
541307682,156,14,86845
258301467,111,14,64099
145603728,179,14,98454
341872065,230,14,124122
315764280,127,14,71618
132605478,434,14,228870
623401785,159,14,89489
631872045,139,14,81226
128634570,115,14,64997
182465370,226,14,120860
54218637,91,14,53172
437621085,88,14,49981
412805367,302,14,171253
432758016,114,14,77820
450128376,151,14,82924
150827364,83,14,48939
164502378,223,14,119673
13462785,150,14,84931
741632085,148,14,83709
510328467,109,14,62531
258107634,65,14,40046
54273168,52,14,31874
180452367,230,14,133267
410382675,329,14,174623
254317068,178,14,95121
43621758,90,14,64620
431607852,77,14,49215
41372865,213,14,113489
235408167,129,14,70032
632817045,99,14,73301
631704852,67,14,40121
258613047,59,14,35252
125807436,124,14,67249
